,Restaurant,Location,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Count Cuisine,Delivery_Time
6756,ID_1241,Pune University,Pune,"Salad, Healthy Food",150.0,50,3.9,70.0,31.0,2,30.0
6757,ID_4498,Delhi Cantt.,Delhi,"North Indian, Chinese",200.0,50,3.6,63.0,26.0,2,30.0
6758,ID_6978,"Sector 1, Noida",Noida,South Indian,150.0,50,3.8,97.0,22.0,1,30.0
6759,ID_1920,Pune University,Pune,Bakery,100.0,50,3.3,16.0,3.0,1,30.0
6760,ID_6334,"Sector 14, Noida",Noida,"North Indian, Asian, Biryani, Mughlai, Desserts, Kashmiri",350.0,50,3.4,13.0,2.0,6,30.0
6761,ID_2627,"Sector 1, Noida",Noida,"North Indian, South Indian, Chinese, Burger, Desserts",200.0,50,3.0,33.0,13.0,5,30.0
6762,ID_1698,"Sector 14, Noida",Noida,Chinese,150.0,99,2.7,64.0,24.0,1,30.0
6763,ID_1721,"Sector 14, Noida",Noida,"Chinese, Rolls",250.0,50,3.6,63.0,26.0,2,30.0
6764,ID_6244,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,North Indian,250.0,50,3.6,51.0,16.0,1,45.0
6765,ID_6566,"Sector 63A,Gurgaon",Gurgaon,"Cafe, Healthy Food, Sandwich, North Indian, Wraps, Salad, Street Food, Beverages",200.0,50,4.1,63.0,26.0,8,30.0
6766,ID_210,"Panjetan Colony, Malakpet, Hyderabad",Hyderabad,"Mithai, Bakery, Fast Food",150.0,50,3.6,56.0,9.0,3,30.0
6767,ID_511,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,North Indian,100.0,50,3.2,8.0,2.0,1,30.0
6768,ID_6229,Pune University,Pune,"Rolls, Fast Food",150.0,50,4.0,256.0,78.0,2,30.0
6769,ID_1182,"Dockyard Road, Mumbai CST Area",Mumbai,"Fast Food, American",250.0,50,3.7,52.0,33.0,2,30.0
6770,ID_7810,"Sector 1, Noida",Noida,"Fast Food, Beverages",200.0,50,4.0,164.0,56.0,2,30.0
6771,ID_8606,"Sector 63A,Gurgaon",Gurgaon,"North Indian, Mughlai",200.0,50,3.0,4.0,2.0,2,30.0
6772,ID_7272,Majestic,Bangalore,"North Indian, Chinese, Fast Food",300.0,50,3.1,12.0,6.0,3,30.0
6773,ID_2516,Delhi University-GTB Nagar,Delhi,Chinese,200.0,50,4.3,58.0,45.0,1,30.0
6774,ID_5261,"Yerawada, Pune, Maharashtra",Pune,"Cafe, Fast Food",100.0,50,3.6,63.0,26.0,2,30.0
6775,ID_4511,"Sector 14, Noida",Noida,North Indian,150.0,50,3.5,100.0,33.0,1,45.0
6776,ID_7117,"Rmz Centennial, I Gate, Whitefield",Bangalore,"North Indian, Chinese",150.0,299,3.4,12.0,6.0,2,30.0
6777,ID_896,"Sector 3, Marathalli",Bangalore,"Biryani, Mughlai",100.0,50,3.6,63.0,26.0,2,30.0
6778,ID_5478,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,South Indian,100.0,50,3.3,15.0,5.0,1,30.0
6779,ID_4188,"Sector 1, Noida",Noida,"Chinese, Fast Food, North Indian, Healthy Food",250.0,0,3.6,66.0,18.0,4,30.0
6780,ID_254,"Sector 1, Noida",Noida,North Indian,100.0,50,3.5,26.0,1.0,1,30.0
6781,ID_3697,"Noorkhan Bazaar, Malakpet, Hyderabad",Hyderabad,"North Indian, Chinese",200.0,50,3.6,47.0,11.0,2,30.0
6782,ID_3262,"D-Block, Sector 63, Noida",Noida,"Mithai, North Indian, South Indian, Fast Food",200.0,50,3.9,794.0,336.0,4,45.0
6783,ID_8395,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Desserts,150.0,50,4.3,104.0,68.0,1,30.0
6784,ID_4655,"Sector 14, Noida",Noida,Rolls,100.0,50,3.6,13.0,4.0,1,30.0
6785,ID_5417,Mumbai Central,Mumbai,Fast Food,150.0,50,3.0,61.0,8.0,1,30.0
6786,ID_1830,"Sector 3, Marathalli",Bangalore,"North Indian, Chinese, South Indian, Andhra",250.0,50,3.1,4.0,1.0,4,30.0
6787,ID_1051,"Dockyard Road, Mumbai CST Area",Mumbai,"Bakery, Desserts",150.0,50,3.5,34.0,18.0,2,45.0
6788,ID_3564,"Rmz Centennial, I Gate, Whitefield",Bangalore,"North Indian, Chinese, Arabian, Biryani, Fast Food",200.0,50,2.5,176.0,83.0,5,45.0
6789,ID_4185,"Moulali, Kolkata",Kolkata,"South Indian, North Indian, Chinese, Fast Food",350.0,99,4.0,533.0,287.0,4,45.0
6790,ID_2528,"Sandhurst Road, Mumbai CST Area",Mumbai,"Chinese, Fast Food",300.0,50,3.4,46.0,14.0,2,30.0
6791,ID_3900,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Mithai, Street Food",200.0,50,4.3,298.0,43.0,2,65.0
6792,ID_883,"Rmz Centennial, I Gate, Whitefield",Bangalore,"South Indian, North Indian, Chinese",150.0,50,3.7,35.0,2.0,3,30.0
6793,ID_2967,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Healthy Food, American, Desserts",200.0,50,3.5,43.0,7.0,3,30.0
6794,ID_2442,"Babarpur, New Delhi, Delhi",Delhi,"Bakery, Desserts",100.0,50,3.5,29.0,13.0,2,30.0
6795,ID_6409,Delhi Cantt.,Delhi,"Healthy Food, Fast Food, Salad",200.0,99,3.9,304.0,119.0,3,45.0
6796,ID_2211,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, Chinese, Mughlai",250.0,50,3.1,4.0,2.0,3,30.0
6797,ID_6663,"Moulali, Kolkata",Kolkata,"Street Food, Mishti",100.0,50,3.6,31.0,12.0,2,30.0
6798,ID_3960,Majestic,Bangalore,Kerala,100.0,50,3.4,21.0,6.0,1,30.0
6799,ID_7126,Majestic,Bangalore,"North Indian, South Indian, Chinese",250.0,50,3.7,24.0,11.0,3,30.0
6800,ID_418,"Dockyard Road, Mumbai CST Area",Mumbai,"North Indian, South Indian, Street Food, Chinese, Beverages",400.0,50,3.5,92.0,56.0,5,30.0
6801,ID_7749,"Sector 14, Noida",Noida,"Chinese, Seafood, Japanese, Thai",600.0,50,3.7,254.0,189.0,4,45.0
6802,ID_3052,"Sector 1, Noida",Noida,"Italian, Chinese, Sandwich, Burger, Rolls, Momos, Pizza, Beverages",200.0,50,4.0,222.0,90.0,8,45.0
6803,ID_7579,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,North Indian,150.0,50,3.6,63.0,26.0,1,30.0
6804,ID_5366,"Delhi High Court, India Gate",Delhi,"North Indian, Mughlai",250.0,50,3.7,287.0,130.0,2,30.0
6805,ID_4942,"Sandhurst Road, Mumbai CST Area",Mumbai,"Fast Food, Ice Cream, Beverages",200.0,50,3.8,107.0,47.0,3,30.0
6806,ID_3622,"Delhi Administration Flats, Timarpur",Delhi,"North Indian, Chinese, Fast Food",400.0,50,4.3,2261.0,1317.0,3,30.0
6807,ID_694,Pune University,Pune,"Ice Cream, Desserts, Beverages",150.0,50,3.3,8.0,3.0,3,30.0
6808,ID_1826,"Sector 1, Noida",Noida,South Indian,200.0,50,3.7,57.0,25.0,1,65.0
6809,ID_6788,"MG Road, Pune",Pune,South Indian,100.0,50,2.8,6.0,2.0,1,30.0
6810,ID_1672,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Cafe, Fast Food",250.0,50,4.2,175.0,97.0,2,30.0
6811,ID_5608,"Babarpur, New Delhi, Delhi",Delhi,North Indian,150.0,50,3.3,9.0,2.0,1,30.0
6812,ID_7501,Mumbai Central,Mumbai,"North Indian, South Indian, Desserts, Beverages",200.0,50,3.4,83.0,44.0,4,45.0
6813,ID_601,Mumbai Central,Mumbai,"Bakery, Desserts",100.0,50,3.9,41.0,28.0,2,30.0
6814,ID_1430,"Sector 1, Noida",Noida,"North Indian, Chinese",200.0,50,3.7,123.0,40.0,2,45.0
6815,ID_7665,Delhi University-GTB Nagar,Delhi,"Continental, Mexican, Italian",200.0,50,3.6,63.0,26.0,3,30.0
6816,ID_3308,Delhi Cantt.,Delhi,North Indian,150.0,50,3.6,63.0,26.0,1,30.0
6817,ID_4734,"Sandhurst Road, Mumbai CST Area",Mumbai,"Beverages, Desserts",150.0,50,3.7,81.0,22.0,2,30.0
6818,ID_1260,"FTI College, Law College Road, Pune",Pune,"Cafe, Continental, Beverages",300.0,50,4.2,287.0,141.0,3,30.0
6819,ID_428,"MG Road, Pune",Pune,Maharashtrian,150.0,50,3.2,8.0,1.0,1,45.0
6820,ID_7911,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Pizza, Fast Food, Beverages",200.0,50,3.7,44.0,30.0,3,30.0
6821,ID_2882,"Nathan Road, Mangaldas Road, Pune",Pune,"Ice Cream, Desserts, Bakery",100.0,50,3.0,22.0,11.0,3,30.0
6822,ID_5763,"D-Block, Sector 63, Noida",Noida,"Fast Food, Chinese, Beverages",200.0,50,3.1,4.0,1.0,3,30.0
6823,ID_2798,Pune University,Pune,Beverages,150.0,50,3.6,63.0,26.0,1,30.0
6824,ID_7590,"Yerawada, Pune, Maharashtra",Pune,"Burger, Rolls",150.0,50,3.6,63.0,26.0,2,30.0
6825,ID_2791,"Dockyard Road, Mumbai CST Area",Mumbai,"Fast Food, Pizza, Italian, Desserts, Beverages",350.0,50,3.4,16.0,8.0,5,30.0
6826,ID_1907,Majestic,Bangalore,"Ice Cream, Desserts",100.0,50,3.3,7.0,2.0,2,30.0
6827,ID_554,"Noorkhan Bazaar, Malakpet, Hyderabad",Hyderabad,"North Indian, Chinese, Biryani",200.0,50,3.4,148.0,25.0,3,45.0
6828,ID_1266,"Delhi High Court, India Gate",Delhi,"North Indian, South Indian, Bihari, Salad",500.0,50,4.4,3633.0,2155.0,4,30.0
6829,ID_3251,"Delhi Administration Flats, Timarpur",Delhi,"Mithai, Street Food",100.0,50,3.6,63.0,26.0,2,30.0
6830,ID_961,Pune University,Pune,Fast Food,100.0,50,3.7,73.0,20.0,1,45.0
6831,ID_8511,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Momos, Fast Food",200.0,99,3.7,82.0,27.0,2,65.0
6832,ID_4103,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"Bengali, Biryani, Chinese",100.0,50,3.0,12.0,26.0,3,30.0
6833,ID_5598,"Babarpur, New Delhi, Delhi",Delhi,"Biryani, North Indian",150.0,50,3.4,18.0,4.0,2,30.0
6834,ID_4872,"Sector 3, Marathalli",Bangalore,"Chinese, Momos",200.0,99,3.5,209.0,99.0,2,30.0
6835,ID_1494,"Sector 1, Noida",Noida,"Fast Food, Pizza",200.0,50,3.6,63.0,26.0,2,30.0
6836,ID_8495,"Dockyard Road, Mumbai CST Area",Mumbai,"Continental, North Indian, Italian, Beverages, Desserts",200.0,50,3.3,7.0,6.0,5,30.0
6837,ID_723,"Sandhurst Road, Mumbai CST Area",Mumbai,Healthy Food,200.0,50,3.6,50.0,13.0,1,45.0
6838,ID_2871,"Yerawada, Pune, Maharashtra",Pune,Chinese,150.0,50,3.6,63.0,26.0,1,30.0
6839,ID_617,"Sector 1, Noida",Noida,"Pizza, Italian, Fast Food",400.0,50,4.1,63.0,26.0,3,30.0
6840,ID_694,"FTI College, Law College Road, Pune",Pune,"Ice Cream, Desserts, Beverages",150.0,50,3.3,8.0,3.0,3,30.0
6841,ID_6592,"Delhi Administration Flats, Timarpur",Delhi,"Chinese, Thai, Tibetan, Japanese, Momos",350.0,99,4.1,940.0,421.0,5,45.0
6842,ID_4552,"FTI College, Law College Road, Pune",Pune,"Thai, Chinese, Japanese, Momos, Salad, Vietnamese, Malaysian",800.0,50,4.4,591.0,318.0,7,45.0
6843,ID_3940,Delhi University-GTB Nagar,Delhi,North Indian,150.0,99,3.9,160.0,49.0,1,30.0
6844,ID_1927,"Delhi High Court, India Gate",Delhi,"Desserts, Ice Cream, Fast Food",200.0,50,4.3,1083.0,800.0,3,30.0
6845,ID_7996,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,North Indian,200.0,50,3.6,63.0,26.0,1,65.0
6846,ID_6572,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Mithai, North Indian",100.0,50,3.4,40.0,9.0,2,30.0
6847,ID_3893,"Chandni Chowk, Kolkata",Kolkata,"Mishti, Fast Food, South Indian, Street Food, Desserts",200.0,50,3.6,113.0,74.0,5,30.0
6848,ID_2037,"Rmz Centennial, I Gate, Whitefield",Bangalore,"North Indian, Chinese, Biryani",250.0,50,3.4,104.0,46.0,3,45.0
6849,ID_1074,"Sandhurst Road, Mumbai CST Area",Mumbai,"Mithai, Fast Food",150.0,50,3.5,6.0,2.0,2,30.0
6850,ID_2870,"Rmz Centennial, I Gate, Whitefield",Bangalore,"North Indian, Gujarati, Rajasthani",100.0,50,3.9,57.0,21.0,3,30.0
6851,ID_5146,"MG Road, Pune",Pune,"North Indian, Chinese, Kerala",250.0,50,3.4,14.0,2.0,3,30.0
6852,ID_8135,"Delhi Administration Flats, Timarpur",Delhi,Beverages,100.0,50,3.6,63.0,26.0,1,30.0
6853,ID_7079,"Hyderabad Public School, Begumpet",Hyderabad,"Juices, Beverages",100.0,50,4.0,113.0,12.0,2,30.0
6854,ID_3543,"Dockyard Road, Mumbai CST Area",Mumbai,"Chinese, North Indian, Pizza",200.0,50,3.6,112.0,36.0,3,30.0
6855,ID_546,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Chinese, North Indian",150.0,50,3.8,53.0,8.0,2,30.0
6856,ID_5909,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, Street Food, Chinese, Fast Food, Beverages",200.0,99,4.0,933.0,438.0,5,45.0
6857,ID_5396,"Yerawada, Pune, Maharashtra",Pune,"Cafe, Italian, Continental",400.0,50,4.2,738.0,400.0,3,30.0
6858,ID_6194,"MG Road, Pune",Pune,"South Indian, North Indian, Chinese, Street Food",100.0,50,3.9,179.0,31.0,4,45.0
6859,ID_817,Pune University,Pune,"Cafe, American, Fast Food, Beverages, Italian, Mexican, Pizza",200.0,50,3.9,155.0,74.0,7,45.0
6860,ID_3844,"Delhi High Court, India Gate",Delhi,"Rolls, Chinese, Fast Food",150.0,50,3.9,600.0,88.0,3,45.0
6861,ID_4824,Mumbai Central,Mumbai,"Momos, Fast Food",50.0,50,3.6,29.0,15.0,2,30.0
6862,ID_3545,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Beverages, Desserts, Ice Cream",100.0,50,4.3,143.0,110.0,3,30.0
6863,ID_2855,Delhi University-GTB Nagar,Delhi,North Indian,100.0,50,3.0,4.0,26.0,1,20.0
6864,ID_4145,"Raja Bazar, Kolkata",Kolkata,"North Indian, South Indian",200.0,50,3.4,37.0,22.0,2,30.0
6865,ID_3788,Mumbai Central,Mumbai,Burger,100.0,50,3.3,63.0,26.0,1,30.0
6866,ID_3300,"Sector 3, Marathalli",Bangalore,"North Indian, Beverages",100.0,50,3.6,63.0,26.0,2,30.0
6867,ID_1305,"Sector 63A,Gurgaon",Gurgaon,"Beverages, Fast Food",200.0,50,2.9,7.0,3.0,2,30.0
6868,ID_1810,"Sector 1, Noida",Noida,"Chinese, North Indian",200.0,50,3.2,26.0,15.0,2,65.0
6869,ID_4300,"Sector 3, Marathalli",Bangalore,"Desserts, Bakery",250.0,99,4.4,590.0,243.0,2,120.0
6870,ID_6054,"Sector 3, Marathalli",Bangalore,"Fast Food, Beverages",150.0,50,3.0,39.0,21.0,2,45.0
6871,ID_2301,Majestic,Bangalore,"Pizza, Fast Food",200.0,0,3.7,53.0,9.0,2,30.0
6872,ID_7664,Majestic,Bangalore,"Cafe, Italian, Continental",400.0,50,3.9,328.0,186.0,3,30.0
6873,ID_7416,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,North Indian,200.0,50,3.8,221.0,119.0,1,30.0
6874,ID_2180,Delhi University-GTB Nagar,Delhi,"North Indian, Chinese",150.0,50,3.5,30.0,4.0,2,30.0
6875,ID_5477,Majestic,Bangalore,"South Indian, Street Food, Chinese, Fast Food",200.0,50,2.8,57.0,28.0,4,30.0
6876,ID_305,"Moulali, Kolkata",Kolkata,"North Indian, South Indian",200.0,50,3.8,275.0,38.0,2,65.0
6877,ID_921,"Sector 3, Marathalli",Bangalore,"Biryani, North Indian",200.0,50,3.6,55.0,46.0,2,20.0
6878,ID_3824,"Sandhurst Road, Mumbai CST Area",Mumbai,North Indian,200.0,50,3.9,363.0,163.0,1,30.0
6879,ID_917,"D-Block, Sector 63, Noida",Noida,Biryani,150.0,99,3.7,65.0,36.0,1,65.0
6880,ID_7501,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"South Indian, North Indian, Beverages",200.0,50,3.6,63.0,26.0,3,30.0
6881,ID_442,Delhi University-GTB Nagar,Delhi,"Fast Food, Beverages",200.0,300,3.6,92.0,44.0,2,45.0
6882,ID_1465,"Rmz Centennial, I Gate, Whitefield",Bangalore,Street Food,100.0,50,3.6,63.0,26.0,1,30.0
6883,ID_5359,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Rolls, Fast Food",150.0,50,3.7,28.0,6.0,2,30.0
6884,ID_6152,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Pizza, Italian",400.0,50,3.9,156.0,60.0,2,30.0
6885,ID_744,"Sandhurst Road, Mumbai CST Area",Mumbai,"North Indian, South Indian, Chinese",200.0,50,3.4,47.0,6.0,3,65.0
6886,ID_1589,"FTI College, Law College Road, Pune",Pune,"Pizza, Italian, Fast Food",300.0,50,3.9,592.0,368.0,3,45.0
6887,ID_6939,"Sector 1, Noida",Noida,"North Indian, Chinese, South Indian",200.0,240,3.6,174.0,102.0,3,45.0
6888,ID_245,"Dockyard Road, Mumbai CST Area",Mumbai,"Chinese, Seafood",150.0,50,3.8,26.0,17.0,2,30.0
6889,ID_7776,Delhi Cantt.,Delhi,"Cafe, Chinese, Continental",300.0,50,3.9,266.0,217.0,3,30.0
6890,ID_1754,"Delhi Administration Flats, Timarpur",Delhi,Bakery,200.0,99,3.4,18.0,7.0,1,120.0
6891,ID_8360,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Juices, Beverages",100.0,50,3.6,63.0,26.0,2,30.0
6892,ID_5377,"MG Road, Pune",Pune,South Indian,100.0,50,3.4,14.0,4.0,1,30.0
6893,ID_3716,Pune University,Pune,"Chinese, North Indian",100.0,50,3.9,117.0,16.0,2,30.0
6894,ID_5737,Delhi Cantt.,Delhi,"Pizza, Fast Food",200.0,50,3.4,31.0,14.0,2,30.0
6895,ID_4003,"Nathan Road, Mangaldas Road, Pune",Pune,"North Indian, Maharashtrian, Konkan, Biryani, Malwani",250.0,50,3.8,431.0,193.0,5,65.0
6896,ID_1784,"Sector 14, Noida",Noida,"Fast Food, Momos, Rolls",100.0,50,3.2,8.0,4.0,3,30.0
6897,ID_2675,Mumbai Central,Mumbai,"North Indian, Chinese",250.0,50,4.0,67.0,52.0,2,30.0
6898,ID_166,"Delhi Administration Flats, Timarpur",Delhi,Chinese,150.0,50,3.6,63.0,26.0,1,30.0
6899,ID_5118,Mumbai Central,Mumbai,"North Indian, Mughlai",700.0,50,4.0,439.0,220.0,2,45.0
6900,ID_2132,"Dockyard Road, Mumbai CST Area",Mumbai,Fast Food,100.0,50,3.3,10.0,4.0,1,30.0
6901,ID_4263,"FTI College, Law College Road, Pune",Pune,"North Indian, Chinese",200.0,50,3.6,63.0,26.0,2,30.0
6902,ID_2960,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Street Food,100.0,50,3.8,79.0,22.0,1,45.0
6903,ID_5321,"Nathan Road, Mangaldas Road, Pune",Pune,"Biryani, Hyderabadi, North Indian, Mughlai",100.0,50,3.6,63.0,26.0,4,30.0
6904,ID_5572,"Sector 1, Noida",Noida,"North Indian, Chinese, Fast Food",200.0,50,3.6,62.0,29.0,3,30.0
6905,ID_4489,Pune University,Pune,"Chinese, Thai, North Indian, Mughlai",400.0,50,3.9,565.0,322.0,4,45.0
6906,ID_4726,Delhi University-GTB Nagar,Delhi,Street Food,100.0,50,3.8,162.0,42.0,1,30.0
6907,ID_4032,"Delhi High Court, India Gate",Delhi,"North Indian, Chinese, Continental, Italian",500.0,50,4.1,1249.0,883.0,4,30.0
6908,ID_6229,"Delhi High Court, India Gate",Delhi,"Rolls, Fast Food",150.0,50,4.2,64.0,42.0,2,30.0
6909,ID_5278,"Sector 63A,Gurgaon",Gurgaon,"Asian, Chinese, Fast Food",300.0,50,4.3,164.0,103.0,3,45.0
6910,ID_8165,"Moulali, Kolkata",Kolkata,"Cafe, Continental, Italian",350.0,50,3.9,1124.0,516.0,3,45.0
6911,ID_6590,Delhi University-GTB Nagar,Delhi,"Chinese, North Indian",150.0,50,3.7,39.0,22.0,2,30.0
6912,ID_1451,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Fast Food,100.0,50,3.6,63.0,26.0,1,30.0
6913,ID_3687,Delhi Cantt.,Delhi,South Indian,100.0,50,3.6,59.0,16.0,1,30.0
6914,ID_4983,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, Chinese",200.0,50,3.7,171.0,92.0,2,45.0
6915,ID_3074,"Delhi High Court, India Gate",Delhi,"Japanese, Seafood, Sushi, Poké",200.0,50,4.3,1100.0,553.0,4,45.0
6916,ID_2265,Delhi University-GTB Nagar,Delhi,Biryani,150.0,50,3.5,31.0,8.0,1,30.0
6917,ID_1430,"Sector 14, Noida",Noida,"North Indian, Chinese",200.0,50,3.7,123.0,40.0,2,45.0
6918,ID_1130,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Burger, Sandwich",150.0,50,3.6,63.0,26.0,2,30.0
6919,ID_7931,"Yerawada, Pune, Maharashtra",Pune,"Cafe, Bakery, Sandwich, Juices",300.0,50,4.2,392.0,266.0,4,45.0
6920,ID_5691,Delhi Cantt.,Delhi,"Pizza, Fast Food",200.0,99,3.2,85.0,17.0,2,45.0
6921,ID_6389,Pune University,Pune,"Chinese, Fast Food",200.0,50,3.5,227.0,68.0,2,45.0
6922,ID_7215,"FTI College, Law College Road, Pune",Pune,Fast Food,100.0,50,3.6,63.0,26.0,1,30.0
6923,ID_3040,Delhi Cantt.,Delhi,Fast Food,150.0,50,3.9,198.0,71.0,1,45.0
6924,ID_1385,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Biryani",200.0,50,2.9,8.0,1.0,2,45.0
6925,ID_8325,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, South Indian",100.0,50,3.6,63.0,26.0,2,30.0
6926,ID_2488,"Babarpur, New Delhi, Delhi",Delhi,"Bakery, Fast Food",200.0,50,3.6,144.0,86.0,2,45.0
6927,ID_2913,"Sector 63A,Gurgaon",Gurgaon,"Chinese, Thai",300.0,50,3.6,195.0,105.0,2,45.0
6928,ID_4271,"Nathan Road, Mangaldas Road, Pune",Pune,Street Food,150.0,50,3.5,11.0,6.0,1,30.0
6929,ID_4119,"MG Road, Pune",Pune,"Ice Cream, Beverages",100.0,50,3.6,23.0,14.0,2,30.0
6930,ID_7094,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, South Indian, Chinese",150.0,50,3.6,15.0,5.0,3,30.0
6931,ID_743,Mumbai Central,Mumbai,North Indian,100.0,50,3.6,63.0,26.0,1,30.0
6932,ID_898,"FTI College, Law College Road, Pune",Pune,"North Indian, Biryani",150.0,50,3.1,36.0,4.0,2,30.0
6933,ID_3413,"Sandhurst Road, Mumbai CST Area",Mumbai,"North Indian, Fast Food, South Indian, Chinese",200.0,50,3.6,125.0,45.0,4,30.0
6934,ID_6205,"Sector 1, Noida",Noida,Rolls,100.0,50,3.6,63.0,26.0,1,30.0
6935,ID_1792,"Jaya Nagar, Saidabad, Hyderabad",Hyderabad,"South Indian, North Indian, Chinese",450.0,50,4.1,791.0,127.0,3,45.0
6936,ID_6193,Pune University,Pune,Maharashtrian,50.0,50,3.7,12.0,5.0,1,30.0
6937,ID_7309,Mumbai Central,Mumbai,"Fast Food, Street Food, Beverages",150.0,50,3.7,77.0,39.0,3,45.0
6938,ID_2453,"Nathan Road, Mangaldas Road, Pune",Pune,"Bakery, Fast Food",150.0,50,2.9,4.0,1.0,2,30.0
6939,ID_2561,Delhi Cantt.,Delhi,"Beverages, Fast Food",150.0,50,3.2,5.0,26.0,2,30.0
6940,ID_985,"Sector 3, Marathalli",Bangalore,"North Indian, Biryani, Chinese, Beverages",300.0,50,3.8,168.0,51.0,4,45.0
6941,ID_5052,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Kerala, Chinese, South Indian",150.0,50,3.6,26.0,7.0,3,30.0
6942,ID_2376,"Panjetan Colony, Malakpet, Hyderabad",Hyderabad,South Indian,50.0,50,3.5,12.0,2.0,1,30.0
6943,ID_2693,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese, Mughlai, Momos",200.0,0,3.8,551.0,173.0,4,65.0
6944,ID_4282,Mumbai Central,Mumbai,"Chinese, Street Food, Rolls",150.0,50,3.2,7.0,2.0,3,45.0
6945,ID_6229,"Sector 1, Noida",Noida,"Rolls, Fast Food",150.0,50,4.4,1265.0,497.0,2,30.0
6946,ID_3281,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"Bengali, Chinese, North Indian",150.0,50,3.6,63.0,26.0,3,45.0
6947,ID_7263,"Sector 14, Noida",Noida,"North Indian, Chinese, Mughlai",250.0,50,3.9,106.0,50.0,3,65.0
6948,ID_5152,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,North Indian,200.0,50,3.6,63.0,26.0,1,30.0
6949,ID_7087,"FTI College, Law College Road, Pune",Pune,"South Indian, Street Food",200.0,50,3.7,51.0,23.0,2,30.0
6950,ID_4766,"Sector 14, Noida",Noida,"Mithai, North Indian, South Indian, Street Food, Chinese",150.0,99,3.9,206.0,55.0,5,45.0
6951,ID_2480,Mumbai Central,Mumbai,Fast Food,200.0,50,3.7,238.0,131.0,1,45.0
6952,ID_708,"Sector 63A,Gurgaon",Gurgaon,BBQ,200.0,50,3.8,98.0,42.0,1,45.0
6953,ID_8132,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"Chinese, North Indian",150.0,50,3.6,63.0,26.0,2,30.0
6954,ID_3553,"FTI College, Law College Road, Pune",Pune,South Indian,200.0,50,3.7,1053.0,714.0,1,45.0
6955,ID_2526,"Sector 1, Noida",Noida,Fast Food,200.0,99,3.7,282.0,96.0,1,65.0
6956,ID_6054,"Chandni Chowk, Kolkata",Kolkata,"Tea, Beverages, Fast Food",150.0,50,3.0,9.0,3.0,3,30.0
6957,ID_2651,"Delhi Administration Flats, Timarpur",Delhi,"North Indian, Fast Food",100.0,50,3.5,33.0,1.0,2,30.0
6958,ID_3251,"Babarpur, New Delhi, Delhi",Delhi,"Mithai, Street Food",100.0,50,3.6,63.0,26.0,2,30.0
6959,ID_4090,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Fast Food, North Indian",200.0,50,3.6,104.0,52.0,2,30.0
6960,ID_7828,"D-Block, Sector 63, Noida",Noida,"Chinese, Continental, North Indian",200.0,50,3.6,63.0,26.0,3,30.0
6961,ID_8596,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Momos, Street Food, Fast Food, Tibetan, Chinese",100.0,50,3.4,52.0,16.0,5,45.0
